Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"ITT","ITT INC","Equity","0.30","58.67","2,501,985.00","146,791,459.95","146,791,459.95","Industrials","BZBY209","US45073V1089","New York Stock Exchange Inc."
"NATI","NATIONAL INSTRUMENTS CORP","Equity","0.30","45.43","3,226,775.00","146,592,388.25","146,592,388.25","Information Technology","2645078","US6365181022","NASDAQ"
"MUR","MURPHY OIL CORP","Equity","0.30","30.97","4,657,509.00","144,243,053.73","144,243,053.73","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"WH","WYNDHAM HOTELS RESORTS INC","Equity","0.30","51.40","2,802,942.00","144,071,218.80","144,071,218.80","Consumer Discretionary","BF108P4","US98311A1051","New York Stock Exchange Inc."
"MKSI","MKS INSTRUMENTS INC","Equity","0.30","92.57","1,551,398.00","143,612,912.86","143,612,912.86","Information Technology","2404871","US55306N1046","NASDAQ"
"IDA","IDACORP INC","Equity","0.30","99.40","1,444,166.00","143,550,100.40","143,550,100.40","Utilities","2296937","US4511071064","New York Stock Exchange Inc."
"JBLU","JETBLUE AIRWAYS CORP","Equity","0.30","16.30","8,777,527.00","143,073,690.10","143,073,690.10","Industrials","2852760","US4771431016","NASDAQ"
"MDU","MDU RESOURCES GROUP INC","Equity","0.30","25.45","5,614,650.00","142,892,842.50","142,892,842.50","Utilities","2547323","US5526901096","New York Stock Exchange Inc."
"MDSO","MEDIDATA SOLUTIONS INC","Equity","0.29","80.02","1,782,856.00","142,664,137.12","142,664,137.12","Health Care","B5424Q0","US58471A1051","NASDAQ"
"CW","CURTISS WRIGHT CORP","Equity","0.29","116.29","1,225,075.00","142,463,971.75","142,463,971.75","Industrials","2241205","US2315611010","New York Stock Exchange Inc."
"ASH","ASHLAND GLOBAL INC","Equity","0.29","79.45","1,792,805.00","142,438,357.25","142,438,357.25","Materials","BYND5N1","US0441861046","New York Stock Exchange Inc."
"BMS","BEMIS INC","Equity","0.29","54.28","2,609,901.00","141,665,426.28","141,665,426.28","Materials","2090173","US0814371052","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.29","123.17","1,142,324.00","140,700,047.08","140,700,047.08","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"GWR","GENESEE & WYOMING INC CLASS A","Equity","0.29","87.03","1,611,505.00","140,249,280.15","140,249,280.15","Industrials","2374060","US3715591059","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.28","46.49","2,964,216.00","137,806,401.84","137,806,401.84","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"RIG","TRANSOCEAN LTD","Equity","0.28","9.49","14,494,259.00","137,550,517.91","137,550,517.91","Energy","B3KFWW1","CH0048265513","New York Stock Exchange Inc."
"TOL","TOLL BROTHERS INC","Equity","0.28","35.74","3,840,522.00","137,260,256.28","137,260,256.28","Consumer Discretionary","2896092","US8894781033","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.28","51.94","2,642,611.00","137,257,215.34","137,257,215.34","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"NYT","NEW YORK TIMES CLASS A","Equity","0.28","33.72","4,065,094.00","137,074,969.68","137,074,969.68","Communication","2632003","US6501111073","New York Stock Exchange Inc."
"LIVN","LIVANOVA PLC","Equity","0.28","98.22","1,393,640.00","136,883,320.80","136,883,320.80","Health Care","BYMT0J1","GB00BYMT0J19","NASDAQ"
"AVT","AVNET INC","Equity","0.28","44.08","3,103,696.00","136,810,919.68","136,810,919.68","Information Technology","2066505","US0538071038","NASDAQ"
"LFUS","LITTELFUSE INC","Equity","0.28","192.46","709,667.00","136,582,510.82","136,582,510.82","Information Technology","2531832","US5370081045","NASDAQ"
"WSM","WILLIAMS SONOMA INC","Equity","0.28","59.22","2,294,317.00","135,869,452.74","135,869,452.74","Consumer Discretionary","2967589","US9699041011","New York Stock Exchange Inc."
"NSP","INSPERITY INC","Equity","0.28","126.97","1,070,042.00","135,863,232.74","135,863,232.74","Industrials","2007281","US45778Q1076","New York Stock Exchange Inc."
"PII","POLARIS INDUSTRIES INC","Equity","0.28","82.68","1,640,598.00","135,644,642.64","135,644,642.64","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.28","41.11","3,296,733.00","135,528,693.63","135,528,693.63","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"OGS","ONE GAS INC","Equity","0.28","89.45","1,510,119.00","135,080,144.55","135,080,144.55","Utilities","BJ0KXV4","US68235P1084","New York Stock Exchange Inc."
"ACM","AECOM","Equity","0.28","30.08","4,479,241.00","134,735,569.28","134,735,569.28","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"CABO","CABLE ONE INC","Equity","0.28","941.83","142,033.00","133,770,940.39","133,770,940.39","Communication","BZ07DS4","US12685J1051","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.28","114.58","1,165,492.00","133,542,073.36","133,542,073.36","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"CACI","CACI INTERNATIONAL INC CLASS A","Equity","0.27","185.76","714,117.00","132,654,373.92","132,654,373.92","Information Technology","2159267","US1271903049","New York Stock Exchange Inc."
"CASY","CASEYS GENERAL STORES INC","Equity","0.27","126.15","1,047,859.00","132,187,412.85","132,187,412.85","Consumer Staples","2179414","US1475281036","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.27","69.36","1,899,677.00","131,761,596.72","131,761,596.72","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"MMS","MAXIMUS INC","Equity","0.27","71.74","1,826,119.00","131,005,777.06","131,005,777.06","Information Technology","2018669","US5779331041","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.27","10.44","12,546,581.00","130,986,305.64","130,986,305.64","Financials","2101967","US78442P1066","NASDAQ"
"KMPR","KEMPER CORP","Equity","0.27","77.05","1,695,417.00","130,631,879.85","130,631,879.85","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.27","37.66","3,458,267.00","130,238,335.22","130,238,335.22","Financials","2619772","US6952631033","NASDAQ"
"JBGS","JBG SMITH PROPERTIES","Equity","0.27","41.03","3,168,925.00","130,020,992.75","130,020,992.75","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"BC","BRUNSWICK CORP","Equity","0.27","51.93","2,499,657.00","129,807,188.01","129,807,188.01","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"WSO","WATSCO INC","Equity","0.27","141.12","919,838.00","129,807,538.56","129,807,538.56","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"HAE","HAEMONETICS CORP","Equity","0.27","88.14","1,464,724.00","129,100,773.36","129,100,773.36","Health Care","2401195","US4050241003","New York Stock Exchange Inc."
"HQY","HEALTHEQUITY INC","Equity","0.27","82.73","1,558,898.00","128,967,631.54","128,967,631.54","Health Care","BP8XZL1","US42226A1079","NASDAQ"
"LSI","LIFE STORAGE INC","Equity","0.27","96.08","1,339,204.00","128,670,720.32","128,670,720.32","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.26","14.07","9,109,808.00","128,174,998.56","128,174,998.56","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"NGVT","INGEVITY CORP","Equity","0.26","107.19","1,195,003.00","128,092,371.57","128,092,371.57","Materials","BD4LHG4","US45688C1071","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.26","35.13","3,635,405.00","127,711,777.65","127,711,777.65","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"CRI","CARTERS INC","Equity","0.26","97.98","1,303,017.00","127,669,605.66","127,669,605.66","Consumer Discretionary","2980939","US1462291097","New York Stock Exchange Inc."
"HE","HAWAIIAN ELECTRIC INDUSTRIES INC","Equity","0.26","40.59","3,128,440.00","126,983,379.60","126,983,379.60","Utilities","2415204","US4198701009","New York Stock Exchange Inc."
"NJR","NEW JERSEY RESOURCES CORP","Equity","0.26","49.71","2,550,344.00","126,777,600.24","126,777,600.24","Utilities","2630513","US6460251068","New York Stock Exchange Inc."
"SWX","SOUTHWEST GAS HOLDINGS INC","Equity","0.26","83.11","1,524,344.00","126,688,229.84","126,688,229.84","Utilities","2831888","US8448951025","New York Stock Exchange Inc."
"AGCO","AGCO CORP","Equity","0.26","68.63","1,845,599.00","126,663,459.37","126,663,459.37","Industrials","2010278","US0010841023","New York Stock Exchange Inc."
"VSAT","VIASAT INC","Equity","0.26","77.01","1,632,688.00","125,733,302.88","125,733,302.88","Information Technology","2946243","US92552V1008","NASDAQ"
"LSTR","LANDSTAR SYSTEM INC","Equity","0.26","108.50","1,152,126.00","125,005,671.00","125,005,671.00","Industrials","2503994","US5150981018","NASDAQ"
"CR","CRANE","Equity","0.26","85.59","1,458,929.00","124,869,733.11","124,869,733.11","Industrials","2231897","US2243991054","New York Stock Exchange Inc."
"NVT","NVENT ELECTRIC PLC","Equity","0.26","26.94","4,631,367.00","124,769,026.98","124,769,026.98","Industrials","BDVJJQ5","IE00BDVJJQ56","New York Stock Exchange Inc."
"SKX","SKECHERS USA INC CLASS A","Equity","0.26","32.49","3,834,191.00","124,572,865.59","124,572,865.59","Consumer Discretionary","2428042","US8305661055","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.26","26.23","4,724,271.00","123,917,628.33","123,917,628.33","Real Estate","2438966","US44106M1027","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.25","50.15","2,448,017.00","122,768,052.55","122,768,052.55","Industrials","2860826","US8589121081","NASDAQ"
"DECK","DECKERS OUTDOOR CORP","Equity","0.25","146.21","836,373.00","122,286,096.33","122,286,096.33","Consumer Discretionary","2267278","US2435371073","New York Stock Exchange Inc."
"CNK","CINEMARK HOLDINGS INC","Equity","0.25","39.88","3,053,207.00","121,761,895.16","121,761,895.16","Communication","B1W7RQ0","US17243V1026","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.25","18.23","6,670,820.00","121,609,048.60","121,609,048.60","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"ALE","ALLETE INC","Equity","0.25","82.34","1,476,693.00","121,590,901.62","121,590,901.62","Utilities","B02R1L6","US0185223007","New York Stock Exchange Inc."
"RAMP","LIVERAMP HOLDINGS INC","Equity","0.25","62.04","1,959,168.00","121,546,782.72","121,546,782.72","Information Technology","BGLN838","US53815P1084","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.25","10.04","12,066,307.00","121,145,722.28","121,145,722.28","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.25","32.07","3,747,414.00","120,179,566.98","120,179,566.98","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"ETRN","EQUITRANS MIDSTREAM CORP","Equity","0.25","20.53","5,840,083.00","119,896,903.99","119,896,903.99","Energy","BFMWBV6","US2946001011","New York Stock Exchange Inc."
"OLLI","OLLIES BARGAIN OUTLET HOLDINGS INC","Equity","0.25","80.70","1,481,345.00","119,544,541.50","119,544,541.50","Consumer Discretionary","BZ22B38","US6811161099","NASDAQ"
"FSLR","FIRST SOLAR INC","Equity","0.25","54.81","2,164,865.00","118,656,250.65","118,656,250.65","Information Technology","B1HMF22","US3364331070","NASDAQ"
"SR","SPIRE INC","Equity","0.24","81.50","1,452,662.00","118,391,953.00","118,391,953.00","Utilities","BYXJQG9","US84857L1017","New York Stock Exchange Inc."
"KEX","KIRBY CORP","Equity","0.24","76.44","1,548,141.00","118,339,898.04","118,339,898.04","Industrials","2493534","US4972661064","New York Stock Exchange Inc."
"EME","EMCOR GROUP INC","Equity","0.24","73.58","1,607,724.00","118,296,331.92","118,296,331.92","Industrials","2474164","US29084Q1004","New York Stock Exchange Inc."
"LOGM","LOGMEIN INC","Equity","0.24","80.78","1,460,562.00","117,984,198.36","117,984,198.36","Information Technology","B600J15","US54142L1098","NASDAQ"
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.24","24.87","4,737,161.00","117,813,194.07","117,813,194.07","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"TXRH","TEXAS ROADHOUSE INC","Equity","0.24","60.99","1,913,957.00","116,732,237.43","116,732,237.43","Consumer Discretionary","B033TJ7","US8826811098","NASDAQ"
"IART","INTEGRA LIFESCIENCES HOLDINGS CORP","Equity","0.24","57.33","2,029,391.00","116,344,986.03","116,344,986.03","Health Care","2248693","US4579852082","NASDAQ"
"STL","STERLING BAN","Equity","0.24","18.98","6,107,904.00","115,928,017.92","115,928,017.92","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC","Equity","0.24","32.20","3,597,006.00","115,823,593.20","115,823,593.20","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"WWE","WORLD WRESTLING ENTERTAINMENT INC","Equity","0.24","92.12","1,255,514.00","115,657,949.68","115,657,949.68","Communication","2503529","US98156Q1085","New York Stock Exchange Inc."
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Equity","0.24","32.23","3,576,945.00","115,284,937.35","115,284,937.35","Industrials","BF0LKD0","US4990491049","New York Stock Exchange Inc."
"JCOM","J2 GLOBAL INC","Equity","0.24","86.66","1,329,598.00","115,222,962.68","115,222,962.68","Information Technology","B75DGJ3","US48123V1026","NASDAQ"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.24","54.92","2,093,781.00","114,990,452.52","114,990,452.52","Financials","2675097","US72346Q1040","NASDAQ"
"SNX","SYNNEX CORP","Equity","0.24","96.47","1,189,099.00","114,712,380.53","114,712,380.53","Information Technology","2002554","US87162W1009","New York Stock Exchange Inc."
"PBF","PBF ENERGY INC CLASS A","Equity","0.24","33.28","3,442,726.00","114,573,921.28","114,573,921.28","Energy","B7F4TJ7","US69318G1067","New York Stock Exchange Inc."
"LITE","LUMENTUM HOLDINGS INC","Equity","0.24","52.10","2,184,570.00","113,816,097.00","113,816,097.00","Information Technology","BYM9ZP2","US55024U1097","NASDAQ"
"WYND","WYNDHAM DESTINATIONS INC","Equity","0.23","41.66","2,711,658.00","112,967,672.28","112,967,672.28","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.23","107.14","1,054,059.00","112,931,881.26","112,931,881.26","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"BLKB","BLACKBAUD INC","Equity","0.23","80.76","1,395,269.00","112,681,924.44","112,681,924.44","Information Technology","2458878","US09227Q1004","NASDAQ"
"ICUI","ICU MEDICAL INC","Equity","0.23","236.29","476,487.00","112,589,113.23","112,589,113.23","Health Care","2451918","US44930G1076","NASDAQ"
"BKH","BLACK HILLS CORP","Equity","0.23","72.65","1,548,975.00","112,533,033.75","112,533,033.75","Utilities","2101741","US0921131092","New York Stock Exchange Inc."
"TECD","TECH DATA CORP","Equity","0.23","104.70","1,070,853.00","112,118,309.10","112,118,309.10","Information Technology","2879532","US8782371061","NASDAQ"
"RYN","RAYONIER REIT INC","Equity","0.23","30.02","3,717,483.00","111,598,839.66","111,598,839.66","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"JBL","JABIL INC","Equity","0.23","27.57","4,040,651.00","111,400,748.07","111,400,748.07","Information Technology","2471789","US4663131039","New York Stock Exchange Inc."
"OLN","OLIN CORP","Equity","0.23","23.49","4,737,088.00","111,274,197.12","111,274,197.12","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Equity","0.23","51.54","2,155,433.00","111,091,016.82","111,091,016.82","Financials","B1WT4X2","US45841N1072","IEX"
"BCO","BRINKS","Equity","0.23","77.96","1,424,888.00","111,084,268.48","111,084,268.48","Industrials","2691305","US1096961040","New York Stock Exchange Inc."
"ACIW","ACI WORLDWIDE INC","Equity","0.23","33.33","3,327,209.00","110,895,875.97","110,895,875.97","Information Technology","2889155","US0044981019","NASDAQ"
"SF","STIFEL FINANCIAL CORP","Equity","0.23","53.62","2,065,018.00","110,726,265.16","110,726,265.16","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.23","67.57","1,619,314.00","109,417,046.98","109,417,046.98","Financials","2425258","US97650W1080","NASDAQ"
"NEU","NEWMARKET CORP","Equity","0.23","437.00","250,328.00","109,393,336.00","109,393,336.00","Materials","B01CGF1","US6515871076","New York Stock Exchange Inc."
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Equity","0.23","96.57","1,128,839.00","109,011,982.23","109,011,982.23","Consumer Discretionary","B45K9N8","US57164Y1073","New York Stock Exchange Inc."
"CBRL","CRACKER BARREL OLD COUNTRY STORE I","Equity","0.22","157.46","689,833.00","108,621,104.18","108,621,104.18","Consumer Discretionary","2231091","US22410J1060","NASDAQ"
"FLO","FLOWERS FOODS INC","Equity","0.22","20.52","5,267,551.00","108,090,146.52","108,090,146.52","Consumer Staples","2744243","US3434981011","New York Stock Exchange Inc."
"EVR","EVERCORE INC CLASS A","Equity","0.22","91.77","1,176,527.00","107,969,882.79","107,969,882.79","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"PNM","PNM RESOURCES INC","Equity","0.22","47.06","2,286,972.00","107,624,902.32","107,624,902.32","Utilities","2707826","US69349H1077","New York Stock Exchange Inc."
"MSM","MSC INDUSTRIAL INC CLASS A","Equity","0.22","82.61","1,297,037.00","107,148,226.57","107,148,226.57","Industrials","2567655","US5535301064","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.22","54.89","1,942,403.00","106,618,500.67","106,618,500.67","Financials","2266026","US32020R1095","NASDAQ"
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL","Equity","0.22","72.81","1,460,079.00","106,308,351.99","106,308,351.99","Information Technology","BDTZZG7","US8086251076","New York Stock Exchange Inc."
"GMED","GLOBUS MEDICAL INC CLASS A","Equity","0.22","48.62","2,180,000.00","105,991,600.00","105,991,600.00","Health Care","B7D65M0","US3795772082","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.22","36.08","2,933,360.00","105,835,628.80","105,835,628.80","Financials","2905794","US9099071071","NASDAQ"
"AMED","AMEDISYS INC","Equity","0.22","126.29","835,822.00","105,555,960.38","105,555,960.38","Health Care","2024332","US0234361089","NASDAQ"
"MANH","MANHATTAN ASSOCIATES INC","Equity","0.22","56.41","1,867,913.00","105,368,972.33","105,368,972.33","Information Technology","2239471","US5627501092","NASDAQ"
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.22","16.53","6,322,247.00","104,506,742.91","104,506,742.91","Financials","2484389","US9042141039","NASDAQ"
"CLH","CLEAN HARBORS INC","Equity","0.22","71.49","1,460,248.00","104,393,129.52","104,393,129.52","Industrials","2202473","US1844961078","New York Stock Exchange Inc."
"SLAB","SILICON LABORATORIES INC","Equity","0.21","84.05","1,237,909.00","104,046,251.45","104,046,251.45","Information Technology","2568131","US8269191024","NASDAQ"
"FNB","FNB CORP","Equity","0.21","11.08","9,316,357.00","103,225,235.56","103,225,235.56","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"RBC","REGAL BELOIT CORP","Equity","0.21","83.69","1,229,259.00","102,876,685.71","102,876,685.71","Industrials","2730082","US7587501039","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.21","21.74","4,721,317.00","102,641,431.58","102,641,431.58","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"MSA","MSA SAFETY INC","Equity","0.21","101.98","1,003,939.00","102,381,699.22","102,381,699.22","Industrials","BKM4S16","US5534981064","New York Stock Exchange Inc."
"OZK","BANK OZK","Equity","0.21","29.40","3,472,920.00","102,103,848.00","102,103,848.00","Financials","BZ56Q65","US06417N1037","NASDAQ"
"NWE","NORTHWESTERN CORP","Equity","0.21","70.44","1,442,591.00","101,616,110.04","101,616,110.04","Utilities","B03PGL4","US6680743050","New York Stock Exchange Inc."
"X","US STEEL CORP","Equity","0.21","20.30","4,973,022.00","100,952,346.60","100,952,346.60","Materials","2824770","US9129091081","New York Stock Exchange Inc."
"THS","TREEHOUSE FOODS INC","Equity","0.21","62.41","1,606,736.00","100,276,393.76","100,276,393.76","Consumer Staples","B095X84","US89469A1043","New York Stock Exchange Inc."
"SIX","SIX FLAGS ENTERTAINMENT CORP","Equity","0.21","48.79","2,051,513.00","100,093,319.27","100,093,319.27","Consumer Discretionary","B43VKB8","US83001A1025","New York Stock Exchange Inc."
"COHR","COHERENT INC","Equity","0.21","143.26","698,406.00","100,053,643.56","100,053,643.56","Information Technology","2208374","US1924791031","NASDAQ"
"VVV","VALVOLINE INC","Equity","0.21","18.49","5,393,590.00","99,727,479.10","99,727,479.10","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"CVET","COVETRUS INC","Equity","0.20","36.06","2,738,263.00","98,741,763.78","98,741,763.78","Health Care","BHZSB82","US22304C1009","NASDAQ"
"AAN","AARONS INC","Equity","0.20","51.13","1,927,936.00","98,575,367.68","98,575,367.68","Consumer Discretionary","2002918","US0025353006","New York Stock Exchange Inc."
"ASGN","ASGN INC","Equity","0.20","64.94","1,511,787.00","98,175,447.78","98,175,447.78","Industrials","BFY8W20","US00191U1025","New York Stock Exchange Inc."
"AEO","AMERICAN EAGLE OUTFITTERS INC","Equity","0.20","20.33","4,815,297.00","97,894,988.01","97,894,988.01","Consumer Discretionary","2048592","US02553E1064","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.20","74.30","1,316,505.00","97,816,321.50","97,816,321.50","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.20","3.25","30,010,831.00","97,535,200.75","97,535,200.75","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.20","28.29","3,438,793.00","97,283,453.97","97,283,453.97","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.20","19.01","5,111,534.00","97,170,261.34","97,170,261.34","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"NCR","NCR CORP","Equity","0.20","28.45","3,411,915.00","97,068,981.75","97,068,981.75","Information Technology","2632650","US62886E1082","New York Stock Exchange Inc."
"TCF","TCF FINANCIAL CORP","Equity","0.20","20.45","4,705,442.00","96,226,288.90","96,226,288.90","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"APY","APERGY CORP","Equity","0.20","42.80","2,219,291.00","94,985,654.80","94,985,654.80","Energy","BFXZQZ3","US03755L1044","New York Stock Exchange Inc."
"LPX","LOUISIANA PACIFIC CORP","Equity","0.20","24.44","3,883,492.00","94,912,544.48","94,912,544.48","Materials","2535243","US5463471053","New York Stock Exchange Inc."
"ATI","ALLEGHENY TECHNOLOGIES INC","Equity","0.20","26.15","3,610,025.00","94,402,153.75","94,402,153.75","Materials","2526117","US01741R1023","New York Stock Exchange Inc."
"VLY","VALLEY NATIONAL","Equity","0.19","9.86","9,511,733.00","93,785,687.38","93,785,687.38","Financials","2935326","US9197941076","NASDAQ"
"ERI","ELDORADO RESORTS INC","Equity","0.19","50.07","1,864,845.00","93,372,789.15","93,372,789.15","Consumer Discretionary","BQXTNW8","US28470R1023","NASDAQ"
"THO","THOR INDUSTRIES INC","Equity","0.19","61.49","1,500,370.00","92,257,751.30","92,257,751.30","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.19","77.85","1,182,171.00","92,032,012.35","92,032,012.35","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.19","52.59","1,749,463.00","92,004,259.17","92,004,259.17","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"R","RYDER SYSTEM INC","Equity","0.19","60.14","1,524,230.00","91,667,192.20","91,667,192.20","Industrials","2760669","US7835491082","New York Stock Exchange Inc."
"SYNH","SYNEOS HEALTH INC CLASS A","Equity","0.19","52.13","1,744,070.00","90,918,369.10","90,918,369.10","Health Care","BFMZ4V6","US87166B1026","NASDAQ"
"CLB","CORE LABORATORIES NV","Equity","0.19","71.41","1,272,763.00","90,888,005.83","90,888,005.83","Energy","2182531","NL0000200384","New York Stock Exchange Inc."
"UFS","DOMTAR CORP","Equity","0.19","49.97","1,804,649.00","90,178,310.53","90,178,310.53","Materials","B1T84Z4","US2575592033","New York Stock Exchange Inc."
"PTEN","PATTERSON UTI ENERGY INC","Equity","0.19","14.67","6,133,709.00","89,981,511.03","89,981,511.03","Energy","2672537","US7034811015","NASDAQ"
"SMG","SCOTTS MIRACLE GRO","Equity","0.18","78.80","1,125,058.00","88,654,570.40","88,654,570.40","Materials","2781518","US8101861065","New York Stock Exchange Inc."
"CHDN","CHURCHILL DOWNS INC","Equity","0.18","86.50","1,016,155.00","87,897,407.50","87,897,407.50","Consumer Discretionary","2194105","US1714841087","NASDAQ"
"TRN","TRINITY INDUSTRIES INC","Equity","0.18","22.96","3,828,229.00","87,896,137.84","87,896,137.84","Industrials","2904627","US8965221091","New York Stock Exchange Inc."
"KMT","KENNAMETAL INC","Equity","0.18","37.10","2,363,767.00","87,695,755.70","87,695,755.70","Industrials","2488121","US4891701009","New York Stock Exchange Inc."
"TGNA","TEGNA INC","Equity","0.18","14.12","6,192,441.00","87,437,266.92","87,437,266.92","Communication","BZ0P3Z5","US87901J1051","New York Stock Exchange Inc."
"LANC","LANCASTER COLONY CORP","Equity","0.18","155.94","559,270.00","87,212,563.80","87,212,563.80","Consumer Staples","2503206","US5138471033","NASDAQ"
"OI","OWENS ILLINOIS INC","Equity","0.18","19.79","4,404,289.00","87,160,879.31","87,160,879.31","Materials","2662862","US6907684038","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.18","27.51","3,160,631.00","86,948,958.81","86,948,958.81","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"TKR","TIMKEN","Equity","0.18","44.48","1,954,665.00","86,943,499.20","86,943,499.20","Industrials","2892807","US8873891043","New York Stock Exchange Inc."
"WEN","WENDYS","Equity","0.18","16.66","5,213,542.00","86,857,609.72","86,857,609.72","Consumer Discretionary","B3NXMJ9","US95058W1009","NASDAQ"
"PRSP","PERSPECTA INC","Equity","0.18","21.21","4,040,293.00","85,694,614.53","85,694,614.53","Information Technology","BZ5YFM8","US7153471005","New York Stock Exchange Inc."
"TDS","TELEPHONE AND DATA SYSTEMS INC","Equity","0.18","31.88","2,687,420.00","85,674,949.60","85,674,949.60","Communication","B6YR5K3","US8794338298","New York Stock Exchange Inc."
"GDOT","GREEN DOT CORP CLASS A","Equity","0.18","62.00","1,368,694.00","84,859,028.00","84,859,028.00","Financials","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"MTZ","MASTEC INC","Equity","0.17","47.77","1,765,178.00","84,322,553.06","84,322,553.06","Industrials","2155306","US5763231090","New York Stock Exchange Inc."
"HELE","HELEN OF TROY LTD","Equity","0.17","114.87","733,633.00","84,272,422.71","84,272,422.71","Consumer Discretionary","2419530","BMG4388N1065","NASDAQ"
"NUVA","NUVASIVE INC","Equity","0.17","56.68","1,483,833.00","84,103,654.44","84,103,654.44","Health Care","B00GJC2","US6707041058","NASDAQ"
