Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Equity","0.19","41.92","1,937,553.00","81,222,221.76","81,222,221.76","Information Technology","2210885","US1263491094","NASDAQ"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.18","17.74","4,483,992.00","79,546,018.08","79,546,018.08","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"ABG","ASBURY AUTOMOTIVE GROUP INC.","Equity","0.18","69.31","1,145,477.00","79,393,010.87","79,393,010.87","Consumer Discretionary","2855855","US0434361046","New York Stock Exchange Inc."
"STBA","S AND T BANCORP INC","Equity","0.18","39.18","2,025,289.00","79,350,823.02","79,350,823.02","Financials","2781109","US7838591011","NASDAQ"
"CALM","CAL MAINE FOODS INC","Equity","0.18","44.38","1,776,587.00","78,844,931.06","78,844,931.06","Consumer Staples","2158781","US1280302027","NASDAQ"
"AROC","ARCHROCK INC","Equity","0.18","10.25","7,651,315.00","78,425,978.75","78,425,978.75","Energy","BYRGSX7","US03957W1062","New York Stock Exchange Inc."
"IPAR","INTER PARFUMS INC","Equity","0.18","76.86","1,015,945.00","78,085,532.70","78,085,532.70","Consumer Staples","2473150","US4583341098","NASDAQ"
"SRCI","SRC ENERGY INC","Equity","0.18","5.46","14,230,586.00","77,698,999.56","77,698,999.56","Energy","BD8ZX20","US78470V1089","Nyse Mkt Llc"
"KRG","KITE REALTY GROUP TRUST REIT","Equity","0.18","15.79","4,918,204.00","77,658,441.16","77,658,441.16","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"CBM","CAMBREX CORP","Equity","0.18","39.26","1,954,819.00","76,746,193.94","76,746,193.94","Health Care","2165811","US1320111073","New York Stock Exchange Inc."
"CVGW","CALAVO GROWERS INC","Equity","0.18","83.27","918,798.00","76,508,309.46","76,508,309.46","Consumer Staples","2859200","US1282461052","NASDAQ"
"VREX","VAREX IMAGING CORP","Equity","0.18","34.09","2,239,723.00","76,352,157.07","76,352,157.07","Health Care","BDQYWV1","US92214X1063","NASDAQ"
"DDD","3D SYSTEMS CORP","Equity","0.18","11.39","6,685,537.00","76,148,266.43","76,148,266.43","Information Technology","2889768","US88554D2053","New York Stock Exchange Inc."
"CATM","CARDTRONICS PLC CLASS A","Equity","0.17","34.15","2,214,190.00","75,614,588.50","75,614,588.50","Information Technology","BYT1841","GB00BYT18414","NASDAQ"
"ROCK","GIBRALTAR INDUSTRIES INC","Equity","0.17","40.22","1,873,829.00","75,365,402.38","75,365,402.38","Industrials","2369226","US3746891072","NASDAQ"
"SAFT","SAFETY INSURANCE GROUP INC","Equity","0.17","88.14","854,321.00","75,299,852.94","75,299,852.94","Financials","2958538","US78648T1007","NASDAQ"
"OXM","OXFORD INDUSTRIES INC","Equity","0.17","75.09","996,240.00","74,807,661.60","74,807,661.60","Consumer Discretionary","2665300","US6914973093","New York Stock Exchange Inc."
"THRM","GENTHERM INC","Equity","0.17","37.97","1,965,181.00","74,617,922.57","74,617,922.57","Consumer Discretionary","B8JFD24","US37253A1034","NASDAQ"
"STMP","STAMPS.COM INC","Equity","0.17","86.15","865,917.00","74,598,749.55","74,598,749.55","Consumer Discretionary","B013D75","US8528572006","NASDAQ"
"AAWW","ATLAS AIR WORLDWIDE HOLDINGS INC","Equity","0.17","49.03","1,512,585.00","74,162,042.55","74,162,042.55","Industrials","B01Z8P4","US0491642056","NASDAQ"
"RAVN","RAVEN INDUSTRIES INC","Equity","0.17","35.16","2,098,891.00","73,797,007.56","73,797,007.56","Industrials","2725851","US7542121089","NASDAQ"
"SSP","EW SCRIPPS CLASS A","Equity","0.17","22.09","3,312,725.00","73,178,095.25","73,178,095.25","Communication","2862532","US8110544025","NASDAQ"
"SLCA","US SILICA HOLDINGS INC","Equity","0.17","16.98","4,294,263.00","72,916,585.74","72,916,585.74","Energy","B7GGNT0","US90346E1038","New York Stock Exchange Inc."
"PLUS","EPLUS","Equity","0.17","91.04","799,687.00","72,803,504.48","72,803,504.48","Information Technology","2597748","US2942681071","NASDAQ"
"CHCO","CITY HOLDING","Equity","0.17","75.15","968,679.00","72,796,226.85","72,796,226.85","Financials","2161778","US1778351056","NASDAQ"
"WIRE","ENCORE WIRE CORP","Equity","0.17","59.65","1,219,251.00","72,728,322.15","72,728,322.15","Industrials","2273446","US2925621052","NASDAQ"
"MSTR","MICROSTRATEGY INC CLASS A","Equity","0.17","149.62","484,496.00","72,490,291.52","72,490,291.52","Information Technology","2974329","US5949724083","NASDAQ"
"EIG","EMPLOYERS HOLDINGS INC","Equity","0.17","40.12","1,802,562.00","72,318,787.44","72,318,787.44","Financials","B1Q1RR9","US2922181043","New York Stock Exchange Inc."
"HA","HAWAIIAN HOLDINGS INC","Equity","0.17","25.54","2,827,085.00","72,203,750.90","72,203,750.90","Industrials","2408044","US4198791018","NASDAQ"
"ECOL","US ECOLOGY INC","Equity","0.17","55.85","1,291,169.00","72,111,788.65","72,111,788.65","Industrials","2772396","US91732J1025","NASDAQ"
"CORT","CORCEPT THERAPEUTICS INC","Equity","0.17","11.83","6,095,119.00","72,105,257.77","72,105,257.77","Health Care","B00SCY1","US2183521028","NASDAQ"
"AVP","AVON PRODUCTS INC","Equity","0.17","2.78","25,864,078.00","71,902,136.84","71,902,136.84","Consumer Staples","2066721","US0543031027","New York Stock Exchange Inc."
"FORM","FORMFACTOR INC","Equity","0.17","16.37","4,384,659.00","71,776,867.83","71,776,867.83","Information Technology","2891826","US3463751087","NASDAQ"
"NBR","NABORS INDUSTRIES LTD","Equity","0.16","3.70","19,312,311.00","71,455,550.70","71,455,550.70","Energy","2963372","BMG6359F1032","New York Stock Exchange Inc."
"COKE","COCA COLA CONSOLIDATED INC","Equity","0.16","260.65","272,882.00","71,126,693.30","71,126,693.30","Consumer Staples","2206721","US1910981026","NASDAQ"
"GBX","GREENBRIER INC","Equity","0.16","37.38","1,894,158.00","70,803,626.04","70,803,626.04","Industrials","2387530","US3936571013","New York Stock Exchange Inc."
"GCI","GANNETT INC","Equity","0.16","10.44","6,763,667.00","70,612,683.48","70,612,683.48","Communication","BZ0P429","US36473H1041","New York Stock Exchange Inc."
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Equity","0.16","12.71","5,554,969.00","70,603,655.99","70,603,655.99","Financials","2351546","US3198291078","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.16","26.52","2,645,658.00","70,162,850.16","70,162,850.16","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Equity","0.16","37.49","1,870,179.00","70,113,010.71","70,113,010.71","Industrials","2568090","US5771281012","NASDAQ"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Equity","0.16","11.35","6,161,686.00","69,935,136.10","69,935,136.10","Real Estate","B3M7R64","US8660821005","New York Stock Exchange Inc."
"SWM","SCHWEITZER MAUDUIT INTERNATIONAL I","Equity","0.16","38.63","1,810,084.00","69,923,544.92","69,923,544.92","Materials","2782038","US8085411069","New York Stock Exchange Inc."
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Equity","0.16","40.11","1,741,375.00","69,846,551.25","69,846,551.25","Financials","BT8RWQ5","BMG5005R1079","NASDAQ"
"XPER","XPERI CORP","Equity","0.16","24.31","2,865,805.00","69,667,719.55","69,667,719.55","Information Technology","BYXQNK3","US98421B1008","NASDAQ"
"PPBI","PACFIC PREMIER BANCORP INC","Equity","0.16","26.55","2,617,236.00","69,487,615.80","69,487,615.80","Financials","2767217","US69478X1054","NASDAQ"
"AMWD","AMERICAN WOODMARK CORP","Equity","0.16","78.41","880,406.00","69,032,634.46","69,032,634.46","Industrials","2030674","US0305061097","NASDAQ"
"EFII","ELECTRONICS FOR IMAGING INC","Equity","0.16","27.63","2,490,698.00","68,817,985.74","68,817,985.74","Information Technology","2310202","US2860821022","NASDAQ"
"RMBS","RAMBUS INC","Equity","0.16","10.84","6,342,347.00","68,751,041.48","68,751,041.48","Information Technology","2721967","US7509171069","NASDAQ"
"GPOR","GULFPORT ENERGY CORP","Equity","0.16","7.90","8,663,757.00","68,443,680.30","68,443,680.30","Energy","2398684","US4026353049","NASDAQ"
"MTRN","MATERION CORP","Equity","0.16","57.36","1,190,306.00","68,275,952.16","68,275,952.16","Materials","2149622","US5766901012","New York Stock Exchange Inc."
"CECO","CAREER EDUCATION CORP","Equity","0.16","16.61","4,097,885.00","68,065,869.85","68,065,869.85","Consumer Discretionary","2143646","US1416651099","NASDAQ"
"EHTH","EHEALTH INC","Equity","0.16","62.99","1,079,520.00","67,998,964.80","67,998,964.80","Financials","B1G0F83","US28238P1093","NASDAQ"
"ARR","ARMOUR RESIDENTIAL REIT INC","Equity","0.15","19.51","3,451,662.00","67,341,925.62","67,341,925.62","Financials","BYRYKS0","US0423155078","New York Stock Exchange Inc."
"NYMT","NEW YORK MORTGAGE TRUST REIT INC","Equity","0.15","6.16","10,916,351.00","67,244,722.16","67,244,722.16","Financials","B01LWM7","US6496045013","NASDAQ"
"EGOV","NIC INC","Equity","0.15","17.20","3,905,443.00","67,173,619.60","67,173,619.60","Information Technology","2438126","US62914B1008","NASDAQ"
"TNC","TENNANT","Equity","0.15","63.17","1,058,514.00","66,866,329.38","66,866,329.38","Industrials","2883641","US8803451033","New York Stock Exchange Inc."
"TRHC","TABULA RASA HEALTHCARE INC","Equity","0.15","64.94","1,028,777.00","66,808,778.38","66,808,778.38","Health Care","BYQBFS7","US8733791011","NASDAQ"
"SYKE","SYKES ENTERPRISES INC","Equity","0.15","28.57","2,335,741.00","66,732,120.37","66,732,120.37","Information Technology","2860536","US8712371033","NASDAQ"
"BRKL","BROOKLINE BANCORP INC","Equity","0.15","14.38","4,623,982.00","66,492,861.16","66,492,861.16","Financials","2967675","US11373M1071","NASDAQ"
"SCHL","SCHOLASTIC CORP","Equity","0.15","40.44","1,641,013.00","66,362,565.72","66,362,565.72","Communication","2779234","US8070661058","NASDAQ"
"BHLB","BERKSHIRE HILLS BANCORP INC","Equity","0.15","28.06","2,363,627.00","66,323,373.62","66,323,373.62","Financials","2606570","US0846801076","New York Stock Exchange Inc."
"GTX","GARRETT MOTION INC","Equity","0.15","15.18","4,333,833.00","65,787,584.94","65,787,584.94","Consumer Discretionary","BGLRLT7","US3665051054","New York Stock Exchange Inc."
"TTMI","TTM TECHNOLOGIES INC","Equity","0.15","12.05","5,455,782.00","65,742,173.10","65,742,173.10","Information Technology","2635659","US87305R1095","NASDAQ"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","Equity","0.15","8.06","8,134,651.00","65,565,287.06","65,565,287.06","Energy","2037062","US42330P1075","New York Stock Exchange Inc."
"CRZO","CARRIZO OIL AND GAS INC","Equity","0.15","13.21","4,956,247.00","65,472,022.87","65,472,022.87","Energy","2092801","US1445771033","NASDAQ"
"EBIX","EBIX INC","Equity","0.15","50.76","1,284,870.00","65,220,001.20","65,220,001.20","Information Technology","2008400","US2787152063","NASDAQ"
"VVI","VIAD CORP","Equity","0.15","54.72","1,188,602.00","65,040,301.44","65,040,301.44","Industrials","B01KGF5","US92552R4065","New York Stock Exchange Inc."
"MEI","METHODE ELECTRONICS INC","Equity","0.15","30.02","2,160,476.00","64,857,489.52","64,857,489.52","Information Technology","2583297","US5915202007","New York Stock Exchange Inc."
"NTGR","NETGEAR INC","Equity","0.15","35.08","1,845,252.00","64,731,440.16","64,731,440.16","Information Technology","2688363","US64111Q1040","NASDAQ"
"AZZ","AZZ INC","Equity","0.15","42.65","1,517,314.00","64,713,442.10","64,713,442.10","Industrials","2067672","US0024741045","New York Stock Exchange Inc."
"CAL","CALERES INC","Equity","0.15","25.75","2,512,205.00","64,689,278.75","64,689,278.75","Consumer Discretionary","BWX4MD9","US1295001044","New York Stock Exchange Inc."
"NP","NEENAH INC","Equity","0.15","65.31","986,717.00","64,442,487.27","64,442,487.27","Materials","B03W0P7","US6400791090","New York Stock Exchange Inc."
"GES","GUESS INC","Equity","0.15","19.31","3,333,903.00","64,377,666.93","64,377,666.93","Consumer Discretionary","2387109","US4016171054","New York Stock Exchange Inc."
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Equity","0.15","18.02","3,566,828.00","64,274,240.56","64,274,240.56","Real Estate","BVSS693","US27616P1030","New York Stock Exchange Inc."
"GTY","GETTY REALTY REIT CORP","Equity","0.15","32.14","1,996,047.00","64,152,950.58","64,152,950.58","Real Estate","2698146","US3742971092","New York Stock Exchange Inc."
"GPI","GROUP AUTOMOTIVE INC","Equity","0.15","63.01","1,018,021.00","64,145,503.21","64,145,503.21","Consumer Discretionary","2121352","US3989051095","New York Stock Exchange Inc."
"AIR","AAR CORP","Equity","0.15","33.71","1,898,364.00","63,993,850.44","63,993,850.44","Industrials","2001119","US0003611052","New York Stock Exchange Inc."
"VBTX","VERITEX HOLDINGS INC","Equity","0.15","24.35","2,626,042.00","63,944,122.70","63,944,122.70","Financials","BRCYYB7","US9234511080","NASDAQ"
"PJC","PIPER JAFFRAY","Equity","0.15","73.79","855,407.00","63,120,482.53","63,120,482.53","Financials","2227089","US7240781002","New York Stock Exchange Inc."
"OFIX","ORTHOFIX MEDICAL INC","Equity","0.15","56.24","1,121,708.00","63,084,857.92","63,084,857.92","Health Care","BGGJFT6","US68752M1080","NASDAQ"
"BHE","BENCHMARK ELECTRONICS INC","Equity","0.15","26.42","2,386,345.00","63,047,234.90","63,047,234.90","Information Technology","2090816","US08160H1014","New York Stock Exchange Inc."
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.14","10.21","6,163,426.00","62,928,579.46","62,928,579.46","Health Care","2982924","US84763A1088","NASDAQ"
"GME","GAMESTOP CORP CLASS A","Equity","0.14","10.55","5,956,614.00","62,842,277.70","62,842,277.70","Consumer Discretionary","B0LLFT5","US36467W1099","New York Stock Exchange Inc."
"LNN","LINDSAY CORP","Equity","0.14","98.44","635,615.00","62,569,940.60","62,569,940.60","Industrials","2516613","US5355551061","New York Stock Exchange Inc."
"KEM","KEMET CORP","Equity","0.14","18.31","3,411,172.00","62,458,559.32","62,458,559.32","Information Technology","2487612","US4883602074","New York Stock Exchange Inc."
"KRA","KRATON CORP","Equity","0.14","33.22","1,865,315.00","61,965,764.30","61,965,764.30","Materials","B547X79","US50077C1062","New York Stock Exchange Inc."
"TCMD","TACTILE SYSTEMS TECHNOLOGY INC","Equity","0.14","60.85","1,008,239.00","61,351,343.15","61,351,343.15","Health Care","BZB1XF2","US87357P1003","NASDAQ"
"BCC","BOISE CASCADE","Equity","0.14","27.10","2,261,916.00","61,297,923.60","61,297,923.60","Materials","B9BP4R1","US09739D1000","New York Stock Exchange Inc."
"CRAY","CRAY INC","Equity","0.14","25.63","2,389,290.00","61,237,502.70","61,237,502.70","Information Technology","B16NWY7","US2252233042","NASDAQ"
"LGIH","LGI HOMES INC","Equity","0.14","56.13","1,089,119.00","61,132,249.47","61,132,249.47","Consumer Discretionary","BG3G1B4","US50187T1060","NASDAQ"
"SBSI","SOUTHSIDE BANCSHARES INC","Equity","0.14","32.96","1,850,065.00","60,978,142.40","60,978,142.40","Financials","2485876","US84470P1093","NASDAQ"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Equity","0.14","25.19","2,407,548.00","60,646,134.12","60,646,134.12","Consumer Staples","B1P36Y6","US1535272058","NASDAQ"
"TGI","TRIUMPH GROUP INC","Equity","0.14","20.84","2,904,956.00","60,539,283.04","60,539,283.04","Industrials","2893071","US8968181011","New York Stock Exchange Inc."
"CTS","CTS CORP","Equity","0.14","31.19","1,922,156.00","59,952,045.64","59,952,045.64","Information Technology","2239244","US1265011056","New York Stock Exchange Inc."
"LMNX","LUMINEX CORP","Equity","0.14","24.20","2,446,320.00","59,200,944.00","59,200,944.00","Health Care","2572109","US55027E1029","NASDAQ"
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.14","5.40","10,959,607.00","59,181,877.80","59,181,877.80","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Equity","0.14","31.33","1,887,757.00","59,143,426.81","59,143,426.81","Financials","2912374","US91359V1070","New York Stock Exchange Inc."
"CRY","CRYOLIFE INC","Equity","0.14","29.59","1,998,684.00","59,141,059.56","59,141,059.56","Health Care","2239017","US2289031005","New York Stock Exchange Inc."
"CEIX","CONSOL ENERGY INC","Equity","0.13","36.39","1,611,746.00","58,651,436.94","58,651,436.94","Energy","BF4L070","US20854L1089","New York Stock Exchange Inc."
"STC","STEWART INFO SERVICES CORP","Equity","0.13","42.50","1,379,843.00","58,643,327.50","58,643,327.50","Financials","2848736","US8603721015","New York Stock Exchange Inc."
"HFWA","HERITAGE FINANCIAL CORP","Equity","0.13","30.29","1,935,959.00","58,640,198.11","58,640,198.11","Financials","2619880","US42722X1063","NASDAQ"
"SCSC","SCANSOURCE INC","Equity","0.13","38.64","1,513,948.00","58,498,950.72","58,498,950.72","Information Technology","2767756","US8060371072","NASDAQ"
"AMSF","AMERISAFE INC","Equity","0.13","59.49","982,142.00","58,427,627.58","58,427,627.58","Financials","B0PPHS6","US03071H1005","NASDAQ"
"MGPI","MGP INGREDIENTS INC","Equity","0.13","77.78","749,049.00","58,261,031.22","58,261,031.22","Consumer Staples","B6ZJTH3","US55303J1060","NASDAQ"
"CVCO","CAVCO INDUSTRIES INC","Equity","0.13","116.68","497,431.00","58,040,249.08","58,040,249.08","Consumer Discretionary","2787022","US1495681074","NASDAQ"
"SMP","STANDARD MOTOR PRODUCTS INC","Equity","0.13","49.00","1,180,020.00","57,820,980.00","57,820,980.00","Consumer Discretionary","2838306","US8536661056","New York Stock Exchange Inc."
"APOG","APOGEE ENTERPRISES INC","Equity","0.13","36.15","1,596,703.00","57,720,813.45","57,720,813.45","Industrials","2046176","US0375981091","NASDAQ"
"PATK","PATRICK INDUSTRIES INC","Equity","0.13","43.41","1,325,434.00","57,537,089.94","57,537,089.94","Industrials","2673154","US7033431039","NASDAQ"
"OIS","OIL STATES INTERNATIONAL INC","Equity","0.13","16.17","3,542,813.00","57,287,286.21","57,287,286.21","Energy","2724472","US6780261052","New York Stock Exchange Inc."
"MTSC","MTS SYSTEMS CORP","Equity","0.13","54.45","1,047,842.00","57,054,996.90","57,054,996.90","Information Technology","2608985","US5537771033","NASDAQ"
"CJ","C J ENERGY SVCS INC","Equity","0.13","15.87","3,590,997.00","56,989,122.39","56,989,122.39","Energy","BD8PMN4","US12674R1005","New York Stock Exchange Inc."
"LNTH","LANTHEUS HOLDINGS INC","Equity","0.13","25.10","2,270,129.00","56,980,237.90","56,980,237.90","Health Care","BP8S8J5","US5165441032","NASDAQ"
"VNDA","VANDA PHARMACEUTICALS INC","Equity","0.13","18.44","3,061,900.00","56,461,436.00","56,461,436.00","Health Care","B12W3P6","US9216591084","NASDAQ"
"ALG","ALAMO GROUP INC","Equity","0.13","99.39","567,037.00","56,357,807.43","56,357,807.43","Industrials","2021634","US0113111076","New York Stock Exchange Inc."
"GPMT","GRANITE POINT MORTGAGE TRUST INC","Equity","0.13","18.68","3,012,973.00","56,282,335.64","56,282,335.64","Financials","BF11FD4","US38741L1070","New York Stock Exchange Inc."
"UFCS","UNITED FIRE GROUP INC","Equity","0.13","44.56","1,258,805.00","56,092,350.80","56,092,350.80","Financials","B4WXG84","US9103401082","NASDAQ"
"TIVO","TIVO CORP","Equity","0.13","9.41","5,949,792.00","55,987,542.72","55,987,542.72","Information Technology","BD8FFY6","US88870P1066","NASDAQ"
"IRT","INDEPENDENCE REALTY INC TRUST","Equity","0.13","10.62","5,260,780.00","55,869,483.60","55,869,483.60","Real Estate","BCRYTK1","US45378A1060","New York Stock Exchange Inc."
"INVA","INNOVIVA INC","Equity","0.13","13.95","3,991,694.00","55,684,131.30","55,684,131.30","Health Care","BDDXF67","US45781M1018","NASDAQ"
"IBP","INSTALLED BUILDING PRODUCTS INC","Equity","0.13","45.38","1,224,504.00","55,567,991.52","55,567,991.52","Consumer Discretionary","BJSP4C9","US45780R1014","New York Stock Exchange Inc."
"TBI","TRUEBLUE INC","Equity","0.13","23.56","2,358,269.00","55,560,817.64","55,560,817.64","Industrials","2519849","US89785X1019","New York Stock Exchange Inc."
"PRFT","PERFICIENT INC","Equity","0.13","28.45","1,949,689.00","55,468,652.05","55,468,652.05","Information Technology","2442547","US71375U1016","NASDAQ"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Equity","0.13","74.73","741,654.00","55,423,803.42","55,423,803.42","Real Estate","2927497","US91359E1055","New York Stock Exchange Inc."
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.13","76.33","725,084.00","55,345,661.72","55,345,661.72","Financials","2888613","US8901101092","Nyse Mkt Llc"
"RPT","RPT REALTY","Equity","0.13","11.70","4,723,627.00","55,266,435.90","55,266,435.90","Real Estate","BG0YLC2","US74971D1019","New York Stock Exchange Inc."
"SXI","STANDEX INTERNATIONAL CORP","Equity","0.13","74.49","739,821.00","55,109,266.29","55,109,266.29","Industrials","2840174","US8542311076","New York Stock Exchange Inc."
"TILE","INTERFACE INC","Equity","0.13","15.93","3,458,053.00","55,086,784.29","55,086,784.29","Industrials","B86V808","US4586653044","NASDAQ"
"HTLD","HEARTLAND EXPRESS INC","Equity","0.12","19.37","2,796,221.00","54,162,800.77","54,162,800.77","Industrials","2414018","US4223471040","NASDAQ"
"FBC","FLAGSTAR BANCORP INC","Equity","0.12","31.60","1,696,473.00","53,608,546.80","53,608,546.80","Financials","B7SVZ97","US3379307057","New York Stock Exchange Inc."
"BABY","NATUS MEDICAL INC","Equity","0.12","26.88","1,988,917.00","53,462,088.96","53,462,088.96","Health Care","2771133","US6390501038","NASDAQ"
"DNR","DENBURY RESOURCES INC","Equity","0.12","1.95","27,256,245.00","53,149,677.75","53,149,677.75","Energy","2418474","US2479162081","New York Stock Exchange Inc."
"RCII","RENT-A-CENTER INC","Equity","0.12","19.89","2,637,424.00","52,458,363.36","52,458,363.36","Consumer Discretionary","2733092","US76009N1000","NASDAQ"
"AKS","AK STEEL HOLDING CORP","Equity","0.12","2.82","18,577,958.00","52,389,841.56","52,389,841.56","Materials","2067735","US0015471081","New York Stock Exchange Inc."
"ANDE","ANDERSONS INC","Equity","0.12","33.95","1,541,013.00","52,317,391.35","52,317,391.35","Consumer Staples","2274922","US0341641035","NASDAQ"
"RGR","STURM RUGER INC","Equity","0.12","52.02","1,002,862.00","52,168,881.24","52,168,881.24","Consumer Discretionary","2856289","US8641591081","New York Stock Exchange Inc."
"NRE","NORTHSTAR REALTY EUROPE CORP","Equity","0.12","17.60","2,957,810.00","52,057,456.00","52,057,456.00","Real Estate","BYZBSK1","US66706L1017","New York Stock Exchange Inc."
"WGO","WINNEBAGO INDUSTRIES INC","Equity","0.12","30.35","1,714,581.00","52,037,533.35","52,037,533.35","Consumer Discretionary","2972721","US9746371007","New York Stock Exchange Inc."
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Equity","0.12","90.08","576,496.00","51,930,759.68","51,930,759.68","Real Estate","BD0NN55","US45781V1017","New York Stock Exchange Inc."
"CLDT","CHATHAM LODGING TRUST REIT","Equity","0.12","18.83","2,747,888.00","51,742,731.04","51,742,731.04","Real Estate","B5LYMC1","US16208T1025","New York Stock Exchange Inc."
"ASTE","ASTEC INDUSTRIES INC","Equity","0.12","38.81","1,326,016.00","51,462,680.96","51,462,680.96","Industrials","2060370","US0462241011","NASDAQ"
"DBD","DIEBOLD NIXDORF INC","Equity","0.12","11.43","4,480,898.00","51,216,664.14","51,216,664.14","Information Technology","2269229","US2536511031","New York Stock Exchange Inc."
"ASIX","ADVANSIX INC","Equity","0.12","30.17","1,697,496.00","51,213,454.32","51,213,454.32","Materials","BYMMZL7","US00773T1016","New York Stock Exchange Inc."
"SSTK","SHUTTERSTOCK INC","Equity","0.12","46.60","1,096,470.00","51,095,502.00","51,095,502.00","Consumer Discretionary","B7ZR219","US8256901005","New York Stock Exchange Inc."
"UNT","UNIT CORP","Equity","0.12","15.84","3,204,532.00","50,759,786.88","50,759,786.88","Energy","2925833","US9092181091","New York Stock Exchange Inc."
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Equity","0.12","33.07","1,533,127.00","50,700,509.89","50,700,509.89","Financials","B888DV3","US6337071046","New York Stock Exchange Inc."
"MCS","THE MARCUS CORP","Equity","0.12","39.87","1,270,340.00","50,648,455.80","50,648,455.80","Communication","2564827","US5663301068","New York Stock Exchange Inc."
"BPFH","BOSTON PRIVATE FINANCIAL HOLDINGS","Equity","0.12","10.87","4,638,890.00","50,424,734.30","50,424,734.30","Financials","2081133","US1011191053","NASDAQ"
"WETF","WISDOMTREE INVESTMENTS INC","Equity","0.12","7.20","7,002,021.00","50,414,551.20","50,414,551.20","Financials","2476513","US97717P1049","NASDAQ"
"GCO","GENESCO INC","Equity","0.12","42.05","1,192,606.00","50,149,082.30","50,149,082.30","Consumer Discretionary","2367101","US3715321028","New York Stock Exchange Inc."
"OFG","OFG BANCORP","Equity","0.12","19.74","2,535,933.00","50,059,317.42","50,059,317.42","Financials","B87LKR8","PR67103X1020","New York Stock Exchange Inc."
"REGI","RENEWABLE ENERGY INC","Equity","0.11","22.67","2,181,444.00","49,453,335.48","49,453,335.48","Energy","B7577T2","US75972A3014","NASDAQ"
"MMI","MARCUS & MILLICHAP INC","Equity","0.11","39.05","1,264,664.00","49,385,129.20","49,385,129.20","Real Estate","BFWGXV2","US5663241090","New York Stock Exchange Inc."
"NXGN","NEXTGEN HEALTHCARE INC","Equity","0.11","17.41","2,827,321.00","49,223,658.61","49,223,658.61","Health Care","BF5L3D6","US65343C1027","NASDAQ"
"ANGO","ANGIODYNAMICS INC","Equity","0.11","22.31","2,197,976.00","49,036,844.56","49,036,844.56","Health Care","B00CR04","US03475V1017","NASDAQ"
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.11","51.10","948,378.00","48,462,115.80","48,462,115.80","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"FARO","FARO TECHNOLOGIES INC","Equity","0.11","47.64","1,013,050.00","48,261,702.00","48,261,702.00","Information Technology","2106661","US3116421021","NASDAQ"
"TYPE","MONOTYPE IMAGING HOLDINGS INC","Equity","0.11","20.00","2,410,257.00","48,205,140.00","48,205,140.00","Information Technology","B1YWR85","US61022P1003","NASDAQ"
"PGTI","PGT INNOVATIONS INC","Equity","0.11","13.94","3,430,798.00","47,825,324.12","47,825,324.12","Industrials","B17V2N9","US69336V1017","New York Stock Exchange Inc."
"ENVA","ENOVA INTERNATIONAL INC","Equity","0.11","24.31","1,959,737.00","47,641,206.47","47,641,206.47","Financials","BRYQ4L1","US29357K1034","New York Stock Exchange Inc."
"ARCB","ARCBEST CORP","Equity","0.11","31.91","1,487,239.00","47,457,796.49","47,457,796.49","Industrials","BLTFST7","US03937C1053","NASDAQ"
"NR","NEWPARK RESOURCES INC","Equity","0.11","9.01","5,250,702.00","47,308,825.02","47,308,825.02","Energy","2636878","US6517185046","New York Stock Exchange Inc."
"BJRI","BJS RESTAURANTS INC","Equity","0.11","45.87","1,029,642.00","47,229,678.54","47,229,678.54","Consumer Discretionary","2200552","US09180C1062","NASDAQ"
"TVTY","TIVITY HEALTH INC","Equity","0.11","17.18","2,748,507.00","47,219,350.26","47,219,350.26","Health Care","BD8Q1B8","US88870R1023","NASDAQ"
"NCI","NAVIGANT CONSULTING INC","Equity","0.11","19.69","2,391,730.00","47,093,163.70","47,093,163.70","Industrials","2564797","US63935N1072","New York Stock Exchange Inc."
