,Date,Open,Close
0,2011-06-24,19.0,19.0
1,2011-06-27,18.0,19.0
2,2011-06-28,19.0,19.0
3,2011-06-29,20.0,20.0
4,2011-06-30,20.0,21.0
5,2011-07-01,21.0,21.0
6,2011-07-05,21.0,21.0
7,2011-07-06,21.0,21.0
8,2011-07-07,21.0,21.0
9,2011-07-08,20.0,21.0
10,2011-07-11,20.0,20.0
11,2011-07-12,20.0,20.0
12,2011-07-13,20.0,20.0
13,2011-07-14,20.0,19.0
14,2011-07-15,20.0,20.0
15,2011-07-18,19.0,20.0
16,2011-07-19,20.0,20.0
17,2011-07-20,20.0,20.0
18,2011-07-21,20.0,20.0
19,2011-07-22,20.0,20.0
20,2011-07-25,21.0,21.0
21,2011-07-26,21.0,22.0
22,2011-07-27,22.0,21.0
23,2011-07-28,21.0,21.0
24,2011-07-29,21.0,22.0
25,2011-08-01,23.0,22.0
26,2011-08-02,22.0,21.0
27,2011-08-03,22.0,21.0
28,2011-08-04,20.0,19.0
29,2011-08-05,19.0,19.0
30,2011-08-08,18.0,16.0
31,2011-08-09,17.0,18.0
32,2011-08-10,18.0,18.0
33,2011-08-11,18.0,19.0
34,2011-08-12,19.0,19.0
35,2011-08-15,19.0,20.0
36,2011-08-16,19.0,19.0
37,2011-08-17,20.0,20.0
38,2011-08-18,19.0,18.0
39,2011-08-19,18.0,17.0
40,2011-08-22,18.0,16.0
41,2011-08-23,16.0,17.0
42,2011-08-24,17.0,18.0
43,2011-08-25,18.0,17.0
44,2011-08-26,17.0,17.0
45,2011-08-29,18.0,18.0
46,2011-08-30,18.0,18.0
47,2011-08-31,18.0,19.0
48,2011-09-01,19.0,19.0
49,2011-09-02,18.0,18.0
50,2011-09-06,17.0,18.0
51,2011-09-07,18.0,18.0
52,2011-09-08,18.0,19.0
53,2011-09-09,18.0,18.0
54,2011-09-12,18.0,18.0
55,2011-09-13,18.0,18.0
56,2011-09-14,18.0,18.0
57,2011-09-15,18.0,18.0
58,2011-09-16,18.0,18.0
59,2011-09-19,17.0,17.0
60,2011-09-20,17.0,17.0
61,2011-09-21,17.0,16.0
62,2011-09-22,16.0,15.0
63,2011-09-23,15.0,15.0
64,2011-09-26,15.0,15.0
65,2011-09-27,15.0,15.0
66,2011-09-28,15.0,14.0
67,2011-09-29,15.0,14.0
68,2011-09-30,14.0,14.0
69,2011-10-03,13.0,14.0
70,2011-10-04,13.0,14.0
71,2011-10-05,15.0,16.0
72,2011-10-06,16.0,17.0
73,2011-10-07,17.0,16.0
74,2011-10-10,16.0,16.0
75,2011-10-11,16.0,17.0
76,2011-10-12,17.0,17.0
77,2011-10-13,17.0,17.0
78,2011-10-14,17.0,18.0
79,2011-10-17,18.0,17.0
80,2011-10-18,17.0,18.0
81,2011-10-19,18.0,18.0
82,2011-10-20,18.0,18.0
83,2011-10-21,18.0,19.0
84,2011-10-24,19.0,18.0
85,2011-10-25,17.0,16.0
86,2011-10-26,17.0,17.0
87,2011-10-27,18.0,19.0
88,2011-10-28,19.0,19.0
89,2011-10-31,19.0,18.0
90,2011-11-01,18.0,18.0
91,2011-11-02,18.0,19.0
92,2011-11-03,20.0,19.0
93,2011-11-04,19.0,19.0
94,2011-11-07,19.0,19.0
95,2011-11-08,20.0,19.0
96,2011-11-09,19.0,19.0
97,2011-11-10,19.0,19.0
98,2011-11-11,19.0,19.0
99,2011-11-14,19.0,18.0
100,2011-11-15,18.0,18.0
101,2011-11-16,17.0,16.0
102,2011-11-17,16.0,16.0
103,2011-11-18,16.0,16.0
104,2011-11-21,16.0,16.0
105,2011-11-22,17.0,17.0
