,Date,Open,Adj Close
0,2007-01-03,97.0,70.0
1,2007-01-04,97.0,71.0
2,2007-01-05,98.0,70.0
3,2007-01-08,98.0,71.0
4,2007-01-09,99.0,72.0
5,2007-01-10,98.0,71.0
6,2007-01-11,99.0,71.0
7,2007-01-12,99.0,72.0
8,2007-01-16,99.0,73.0
9,2007-01-17,101.0,72.0
10,2007-01-18,100.0,72.0
11,2007-01-19,95.0,69.0
12,2007-01-22,96.0,70.0
13,2007-01-23,97.0,70.0
14,2007-01-24,97.0,70.0
15,2007-01-25,97.0,70.0
16,2007-01-26,98.0,70.0
17,2007-01-29,98.0,71.0
18,2007-01-30,99.0,72.0
19,2007-01-31,99.0,71.0
20,2007-02-01,99.0,71.0
21,2007-02-02,99.0,71.0
22,2007-02-05,99.0,72.0
23,2007-02-06,100.0,72.0
24,2007-02-07,100.0,72.0
25,2007-02-08,99.0,72.0
26,2007-02-09,100.0,71.0
27,2007-02-12,99.0,71.0
28,2007-02-13,99.0,71.0
29,2007-02-14,98.0,72.0
30,2007-02-15,99.0,72.0
31,2007-02-16,99.0,72.0
32,2007-02-20,99.0,72.0
33,2007-02-21,99.0,72.0
34,2007-02-22,99.0,71.0
35,2007-02-23,98.0,71.0
36,2007-02-26,98.0,70.0
37,2007-02-27,96.0,68.0
38,2007-02-28,94.0,67.0
39,2007-03-01,90.0,67.0
40,2007-03-02,92.0,66.0
41,2007-03-05,90.0,66.0
42,2007-03-06,92.0,68.0
43,2007-03-07,94.0,68.0
44,2007-03-08,94.0,67.0
45,2007-03-09,93.0,67.0
46,2007-03-12,93.0,68.0
47,2007-03-13,94.0,67.0
48,2007-03-14,93.0,68.0
49,2007-03-15,93.0,68.0
50,2007-03-16,94.0,67.0
51,2007-03-19,94.0,68.0
52,2007-03-20,94.0,68.0
53,2007-03-21,94.0,69.0
54,2007-03-22,95.0,69.0
55,2007-03-23,95.0,69.0
56,2007-03-26,95.0,69.0
57,2007-03-27,95.0,68.0
58,2007-03-28,94.0,68.0
59,2007-03-29,95.0,68.0
60,2007-03-30,94.0,68.0
61,2007-04-02,95.0,69.0
62,2007-04-03,95.0,69.0
63,2007-04-04,96.0,70.0
64,2007-04-05,96.0,70.0
65,2007-04-09,96.0,70.0
66,2007-04-10,96.0,70.0
67,2007-04-11,97.0,69.0
68,2007-04-12,95.0,69.0
69,2007-04-13,96.0,69.0
70,2007-04-16,95.0,70.0
71,2007-04-17,96.0,70.0
72,2007-04-18,95.0,69.0
73,2007-04-19,94.0,68.0
74,2007-04-20,95.0,68.0
75,2007-04-23,95.0,69.0
76,2007-04-24,97.0,71.0
77,2007-04-25,99.0,73.0
78,2007-04-26,101.0,73.0
79,2007-04-27,100.0,73.0
80,2007-04-30,101.0,74.0
81,2007-05-01,102.0,75.0
82,2007-05-02,103.0,74.0
83,2007-05-03,102.0,74.0
84,2007-05-04,103.0,74.0
85,2007-05-07,103.0,75.0
86,2007-05-08,102.0,75.0
87,2007-05-09,104.0,76.0
88,2007-05-10,104.0,76.0
89,2007-05-11,105.0,77.0
90,2007-05-14,106.0,77.0
91,2007-05-15,105.0,76.0
92,2007-05-16,105.0,77.0
93,2007-05-17,106.0,76.0
94,2007-05-18,106.0,78.0
95,2007-05-21,108.0,78.0
96,2007-05-22,107.0,77.0
97,2007-05-23,107.0,77.0
98,2007-05-24,105.0,75.0
99,2007-05-25,104.0,76.0
100,2007-05-29,106.0,77.0
101,2007-05-30,105.0,78.0
102,2007-05-31,107.0,77.0
103,2007-06-01,107.0,77.0
104,2007-06-04,106.0,77.0
105,2007-06-05,107.0,77.0
106,2007-06-06,106.0,74.0
107,2007-06-07,102.0,74.0
108,2007-06-08,102.0,75.0
109,2007-06-11,103.0,75.0
110,2007-06-12,103.0,74.0
111,2007-06-13,103.0,75.0
112,2007-06-14,103.0,75.0
113,2007-06-15,104.0,76.0
114,2007-06-18,105.0,76.0
115,2007-06-19,105.0,77.0
116,2007-06-20,106.0,77.0
117,2007-06-21,106.0,77.0
118,2007-06-22,106.0,76.0
119,2007-06-25,105.0,76.0
120,2007-06-26,105.0,76.0
121,2007-06-27,105.0,77.0
122,2007-06-28,106.0,77.0
123,2007-06-29,106.0,76.0
124,2007-07-02,105.0,76.0
125,2007-07-03,106.0,77.0
126,2007-07-05,106.0,78.0
127,2007-07-06,108.0,79.0
128,2007-07-09,109.0,79.0
129,2007-07-10,109.0,79.0
130,2007-07-11,108.0,79.0
131,2007-07-12,109.0,79.0
132,2007-07-13,109.0,79.0
133,2007-07-16,109.0,80.0
134,2007-07-17,110.0,80.0
135,2007-07-18,110.0,81.0
136,2007-07-19,115.0,84.0
137,2007-07-20,115.0,83.0
138,2007-07-23,115.0,84.0
139,2007-07-24,115.0,84.0
140,2007-07-25,116.0,86.0
141,2007-07-26,117.0,85.0
142,2007-07-27,117.0,84.0
143,2007-07-30,115.0,83.0
144,2007-07-31,115.0,80.0
145,2007-08-01,110.0,81.0
146,2007-08-02,112.0,82.0
147,2007-08-03,113.0,81.0
148,2007-08-06,112.0,83.0
149,2007-08-07,113.0,82.0
150,2007-08-08,114.0,82.0
151,2007-08-09,111.0,81.0
152,2007-08-10,110.0,82.0
153,2007-08-13,113.0,82.0
154,2007-08-14,113.0,82.0
155,2007-08-15,111.0,81.0
156,2007-08-16,111.0,80.0
157,2007-08-17,112.0,81.0
158,2007-08-20,111.0,80.0
159,2007-08-21,109.0,79.0
160,2007-08-22,110.0,80.0
161,2007-08-23,110.0,81.0
162,2007-08-24,111.0,82.0
163,2007-08-27,113.0,83.0
164,2007-08-28,113.0,82.0
165,2007-08-29,113.0,83.0
166,2007-08-30,114.0,84.0
167,2007-08-31,116.0,85.0
168,2007-09-04,116.0,86.0
169,2007-09-05,117.0,86.0
170,2007-09-06,118.0,86.0
171,2007-09-07,116.0,84.0
172,2007-09-10,116.0,84.0
173,2007-09-11,116.0,85.0
174,2007-09-12,117.0,84.0
175,2007-09-13,116.0,84.0
176,2007-09-14,115.0,84.0
177,2007-09-17,115.0,83.0
178,2007-09-18,115.0,85.0
179,2007-09-19,117.0,85.0
180,2007-09-20,116.0,85.0
181,2007-09-21,118.0,85.0
182,2007-09-24,117.0,85.0
183,2007-09-25,116.0,85.0
184,2007-09-26,117.0,85.0
185,2007-09-27,118.0,86.0
186,2007-09-28,117.0,86.0
187,2007-10-01,118.0,87.0
188,2007-10-02,119.0,86.0
189,2007-10-03,118.0,85.0
190,2007-10-04,116.0,84.0
191,2007-10-05,116.0,85.0
192,2007-10-08,116.0,86.0
193,2007-10-09,118.0,86.0
194,2007-10-10,118.0,86.0
195,2007-10-11,119.0,86.0
196,2007-10-12,118.0,86.0
197,2007-10-15,118.0,86.0
198,2007-10-16,118.0,87.0
199,2007-10-17,118.0,84.0
200,2007-10-18,115.0,84.0
201,2007-10-19,114.0,82.0
202,2007-10-22,111.0,83.0
203,2007-10-23,114.0,84.0
204,2007-10-24,114.0,82.0
205,2007-10-25,113.0,82.0
206,2007-10-26,113.0,83.0
207,2007-10-29,114.0,84.0
208,2007-10-30,114.0,83.0
209,2007-10-31,115.0,85.0
210,2007-11-01,116.0,83.0
211,2007-11-02,114.0,83.0
212,2007-11-05,115.0,83.0
213,2007-11-06,113.0,82.0
214,2007-11-07,114.0,81.0
215,2007-11-08,106.0,78.0
216,2007-11-09,105.0,73.0
217,2007-11-12,102.0,74.0
218,2007-11-13,103.0,77.0
219,2007-11-14,106.0,76.0
220,2007-11-15,103.0,76.0
221,2007-11-16,105.0,77.0
222,2007-11-19,104.0,75.0
223,2007-11-20,103.0,76.0
224,2007-11-21,101.0,75.0
225,2007-11-23,103.0,76.0
226,2007-11-26,104.0,75.0
227,2007-11-27,103.0,76.0
228,2007-11-28,105.0,78.0
229,2007-11-29,107.0,79.0
230,2007-11-30,109.0,77.0
231,2007-12-03,106.0,77.0
232,2007-12-04,105.0,78.0
233,2007-12-05,108.0,79.0
234,2007-12-06,108.0,80.0
235,2007-12-07,110.0,80.0
236,2007-12-10,109.0,80.0
237,2007-12-11,109.0,78.0
238,2007-12-12,109.0,79.0
239,2007-12-13,108.0,79.0
240,2007-12-14,107.0,77.0
241,2007-12-17,105.0,76.0
242,2007-12-18,105.0,78.0
243,2007-12-19,107.0,78.0
244,2007-12-20,108.0,80.0
245,2007-12-21,110.0,81.0
246,2007-12-24,111.0,82.0
247,2007-12-26,111.0,82.0
248,2007-12-27,111.0,80.0
249,2007-12-28,111.0,80.0
250,2007-12-31,110.0,79.0
251,2008-01-02,109.0,77.0
252,2008-01-03,105.0,77.0
253,2008-01-04,104.0,74.0
254,2008-01-07,100.0,73.0
255,2008-01-08,100.0,71.0
256,2008-01-09,98.0,72.0
257,2008-01-10,97.0,73.0
258,2008-01-11,99.0,71.0
259,2008-01-14,105.0,75.0
260,2008-01-15,102.0,74.0
261,2008-01-16,100.0,74.0
262,2008-01-17,102.0,74.0
263,2008-01-18,107.0,76.0
264,2008-01-22,99.0,74.0
265,2008-01-23,100.0,78.0
266,2008-01-24,106.0,78.0
267,2008-01-25,108.0,76.0
268,2008-01-28,104.0,77.0
269,2008-01-29,106.0,78.0
270,2008-01-30,106.0,77.0
271,2008-01-31,104.0,78.0
272,2008-02-01,107.0,80.0
273,2008-02-04,109.0,79.0
274,2008-02-05,107.0,77.0
275,2008-02-06,105.0,76.0
276,2008-02-07,103.0,75.0
277,2008-02-08,102.0,76.0
278,2008-02-11,103.0,77.0
279,2008-02-12,105.0,78.0
280,2008-02-13,107.0,80.0
281,2008-02-14,108.0,78.0
282,2008-02-15,105.0,78.0
283,2008-02-19,107.0,77.0
284,2008-02-20,105.0,79.0
285,2008-02-21,108.0,78.0
286,2008-02-22,107.0,79.0
287,2008-02-25,107.0,81.0
288,2008-02-26,110.0,84.0
289,2008-02-27,114.0,85.0
290,2008-02-28,116.0,85.0
291,2008-02-29,114.0,84.0
292,2008-03-03,114.0,84.0
293,2008-03-04,113.0,85.0
294,2008-03-05,116.0,85.0
295,2008-03-06,115.0,83.0
296,2008-03-07,112.0,84.0
297,2008-03-10,113.0,84.0
298,2008-03-11,116.0,85.0
299,2008-03-12,116.0,86.0
300,2008-03-13,116.0,85.0
301,2008-03-14,116.0,85.0
302,2008-03-17,113.0,85.0
303,2008-03-18,117.0,87.0
304,2008-03-19,118.0,86.0
305,2008-03-20,117.0,87.0
306,2008-03-24,119.0,87.0
307,2008-03-25,119.0,87.0
308,2008-03-26,118.0,86.0
309,2008-03-27,116.0,85.0
310,2008-03-28,116.0,84.0
311,2008-03-31,114.0,84.0
312,2008-04-01,115.0,85.0
313,2008-04-02,117.0,84.0
314,2008-04-03,114.0,85.0
315,2008-04-04,116.0,85.0
