,Date,Open,Close
0,2010-11-18,35.0,34.0
1,2010-11-19,34.0,34.0
2,2010-11-22,34.0,34.0
3,2010-11-23,34.0,33.0
4,2010-11-24,34.0,33.0
5,2010-11-26,33.0,34.0
6,2010-11-29,34.0,34.0
7,2010-11-30,34.0,34.0
8,2010-12-01,35.0,35.0
9,2010-12-02,35.0,35.0
10,2010-12-03,35.0,35.0
11,2010-12-06,34.0,34.0
12,2010-12-07,35.0,35.0
13,2010-12-08,35.0,34.0
14,2010-12-09,34.0,34.0
15,2010-12-10,34.0,34.0
16,2010-12-13,34.0,34.0
17,2010-12-14,34.0,34.0
18,2010-12-15,34.0,34.0
19,2010-12-16,34.0,34.0
20,2010-12-17,34.0,34.0
21,2010-12-20,34.0,34.0
22,2010-12-21,34.0,34.0
23,2010-12-22,34.0,35.0
24,2010-12-23,35.0,35.0
25,2010-12-27,34.0,35.0
26,2010-12-28,35.0,35.0
27,2010-12-29,35.0,36.0
28,2010-12-30,36.0,37.0
29,2010-12-31,37.0,37.0
30,2011-01-03,37.0,37.0
31,2011-01-04,37.0,38.0
32,2011-01-05,37.0,38.0
33,2011-01-06,38.0,39.0
34,2011-01-07,39.0,39.0
35,2011-01-10,39.0,39.0
36,2011-01-11,39.0,39.0
37,2011-01-12,39.0,39.0
38,2011-01-13,39.0,38.0
39,2011-01-14,38.0,38.0
40,2011-01-18,38.0,38.0
41,2011-01-19,38.0,37.0
42,2011-01-20,37.0,37.0
43,2011-01-21,37.0,37.0
44,2011-01-24,38.0,38.0
45,2011-01-25,38.0,38.0
46,2011-01-26,39.0,38.0
47,2011-01-27,38.0,39.0
48,2011-01-28,38.0,37.0
49,2011-01-31,37.0,36.0
50,2011-02-01,37.0,36.0
51,2011-02-02,36.0,36.0
52,2011-02-03,36.0,36.0
53,2011-02-04,36.0,37.0
54,2011-02-07,37.0,37.0
55,2011-02-08,37.0,37.0
56,2011-02-09,37.0,36.0
57,2011-02-10,36.0,36.0
58,2011-02-11,36.0,36.0
59,2011-02-14,37.0,36.0
60,2011-02-15,36.0,36.0
61,2011-02-16,36.0,37.0
62,2011-02-17,37.0,36.0
63,2011-02-18,36.0,37.0
64,2011-02-22,36.0,36.0
65,2011-02-23,36.0,35.0
66,2011-02-24,35.0,33.0
67,2011-02-25,34.0,33.0
68,2011-02-28,33.0,34.0
69,2011-03-01,34.0,33.0
70,2011-03-02,33.0,33.0
71,2011-03-03,33.0,33.0
72,2011-03-04,33.0,32.0
73,2011-03-07,32.0,32.0
74,2011-03-08,32.0,33.0
75,2011-03-09,33.0,32.0
76,2011-03-10,31.0,31.0
77,2011-03-11,31.0,32.0
78,2011-03-14,32.0,32.0
79,2011-03-15,31.0,32.0
80,2011-03-16,32.0,32.0
81,2011-03-17,32.0,31.0
82,2011-03-18,32.0,32.0
83,2011-03-21,32.0,31.0
84,2011-03-22,31.0,31.0
85,2011-03-23,31.0,31.0
86,2011-03-24,31.0,31.0
87,2011-03-25,31.0,31.0
88,2011-03-28,32.0,31.0
89,2011-03-29,31.0,31.0
90,2011-03-30,31.0,32.0
91,2011-03-31,31.0,31.0
92,2011-04-01,31.0,32.0
93,2011-04-04,32.0,32.0
94,2011-04-05,32.0,33.0
95,2011-04-06,33.0,33.0
96,2011-04-07,33.0,32.0
97,2011-04-08,32.0,32.0
98,2011-04-11,31.0,31.0
99,2011-04-12,30.0,31.0
100,2011-04-13,31.0,31.0
101,2011-04-14,31.0,31.0
102,2011-04-15,31.0,30.0
103,2011-04-18,30.0,30.0
104,2011-04-19,30.0,30.0
105,2011-04-20,30.0,30.0
106,2011-04-21,30.0,31.0
107,2011-04-25,31.0,31.0
108,2011-04-26,31.0,31.0
109,2011-04-27,31.0,32.0
110,2011-04-28,32.0,32.0
111,2011-04-29,32.0,32.0
112,2011-05-02,32.0,32.0
113,2011-05-03,32.0,33.0
114,2011-05-04,33.0,33.0
115,2011-05-05,32.0,32.0
116,2011-05-06,32.0,32.0
117,2011-05-09,32.0,31.0
118,2011-05-10,31.0,32.0
119,2011-05-11,32.0,31.0
120,2011-05-12,31.0,31.0
121,2011-05-13,31.0,31.0
122,2011-05-16,31.0,31.0
123,2011-05-17,31.0,31.0
124,2011-05-18,31.0,32.0
125,2011-05-19,32.0,31.0
126,2011-05-20,31.0,31.0
127,2011-05-23,31.0,31.0
128,2011-05-24,31.0,31.0
129,2011-05-25,31.0,31.0
130,2011-05-26,31.0,31.0
131,2011-05-27,31.0,31.0
132,2011-05-31,31.0,32.0
133,2011-06-01,32.0,30.0
134,2011-06-02,30.0,30.0
135,2011-06-03,29.0,29.0
136,2011-06-06,29.0,29.0
137,2011-06-07,29.0,29.0
138,2011-06-08,29.0,29.0
139,2011-06-09,29.0,29.0
140,2011-06-10,29.0,29.0
141,2011-06-13,29.0,29.0
142,2011-06-14,29.0,29.0
143,2011-06-15,29.0,29.0
144,2011-06-16,29.0,29.0
145,2011-06-17,29.0,29.0
146,2011-06-20,29.0,30.0
147,2011-06-21,30.0,30.0
148,2011-06-22,30.0,30.0
149,2011-06-23,30.0,30.0
150,2011-06-24,30.0,30.0
151,2011-06-27,30.0,30.0
152,2011-06-28,30.0,30.0
153,2011-06-29,31.0,30.0
154,2011-06-30,30.0,30.0
155,2011-07-01,30.0,31.0
156,2011-07-05,31.0,31.0
157,2011-07-06,31.0,31.0
158,2011-07-07,32.0,32.0
159,2011-07-08,31.0,32.0
160,2011-07-11,31.0,31.0
161,2011-07-12,30.0,31.0
162,2011-07-13,31.0,31.0
163,2011-07-14,31.0,30.0
164,2011-07-15,30.0,30.0
165,2011-07-18,30.0,29.0
166,2011-07-19,29.0,29.0
167,2011-07-20,29.0,29.0
168,2011-07-21,29.0,30.0
169,2011-07-22,30.0,30.0
170,2011-07-25,30.0,30.0
171,2011-07-26,30.0,29.0
172,2011-07-27,29.0,28.0
173,2011-07-28,28.0,28.0
174,2011-07-29,28.0,28.0
175,2011-08-01,29.0,28.0
176,2011-08-02,28.0,27.0
177,2011-08-03,27.0,27.0
178,2011-08-04,27.0,26.0
179,2011-08-05,26.0,26.0
180,2011-08-08,25.0,25.0
181,2011-08-09,25.0,26.0
182,2011-08-10,25.0,24.0
183,2011-08-11,24.0,26.0
184,2011-08-12,26.0,26.0
185,2011-08-15,26.0,26.0
186,2011-08-16,26.0,26.0
187,2011-08-17,26.0,25.0
188,2011-08-18,24.0,24.0
189,2011-08-19,23.0,22.0
190,2011-08-22,23.0,22.0
191,2011-08-23,22.0,22.0
192,2011-08-24,22.0,22.0
193,2011-08-25,22.0,22.0
194,2011-08-26,22.0,23.0
195,2011-08-29,23.0,24.0
196,2011-08-30,23.0,24.0
197,2011-08-31,24.0,24.0
198,2011-09-01,24.0,23.0
199,2011-09-02,22.0,22.0
200,2011-09-06,21.0,21.0
201,2011-09-07,22.0,23.0
202,2011-09-08,23.0,22.0
203,2011-09-09,22.0,22.0
204,2011-09-12,21.0,22.0
205,2011-09-13,22.0,22.0
206,2011-09-14,22.0,22.0
207,2011-09-15,23.0,23.0
208,2011-09-16,23.0,23.0
209,2011-09-19,22.0,23.0
210,2011-09-20,23.0,22.0
211,2011-09-21,22.0,21.0
212,2011-09-22,21.0,20.0
213,2011-09-23,20.0,21.0
214,2011-09-26,21.0,21.0
215,2011-09-27,22.0,21.0
216,2011-09-28,21.0,20.0
217,2011-09-29,21.0,21.0
218,2011-09-30,20.0,20.0
219,2011-10-03,20.0,20.0
220,2011-10-04,19.0,21.0
221,2011-10-05,21.0,22.0
222,2011-10-06,22.0,22.0
223,2011-10-07,23.0,22.0
224,2011-10-10,23.0,23.0
225,2011-10-11,22.0,22.0
226,2011-10-12,23.0,23.0
227,2011-10-13,23.0,23.0
228,2011-10-14,24.0,24.0
229,2011-10-17,24.0,23.0
230,2011-10-18,23.0,24.0
231,2011-10-19,24.0,23.0
232,2011-10-20,23.0,23.0
233,2011-10-21,23.0,24.0
234,2011-10-24,24.0,25.0
235,2011-10-25,25.0,25.0
236,2011-10-26,25.0,25.0
237,2011-10-27,26.0,26.0
238,2011-10-28,26.0,26.0
239,2011-10-31,26.0,26.0
240,2011-11-01,25.0,23.0
241,2011-11-02,24.0,23.0
242,2011-11-03,24.0,24.0
243,2011-11-04,24.0,24.0
244,2011-11-07,24.0,24.0
245,2011-11-08,24.0,25.0
246,2011-11-09,23.0,22.0
247,2011-11-10,22.0,23.0
248,2011-11-11,23.0,23.0
249,2011-11-14,23.0,23.0
250,2011-11-15,23.0,23.0
251,2011-11-16,23.0,23.0
252,2011-11-17,23.0,22.0
253,2011-11-18,22.0,22.0
254,2011-11-21,21.0,21.0
