,Date,Open,Close
0,2007-01-03,61.0,62.0
1,2007-01-04,61.0,60.0
2,2007-01-05,60.0,61.0
3,2007-01-08,61.0,61.0
4,2007-01-09,61.0,62.0
5,2007-01-10,62.0,62.0
6,2007-01-11,62.0,63.0
7,2007-01-12,62.0,63.0
8,2007-01-16,63.0,63.0
9,2007-01-17,63.0,63.0
10,2007-01-18,63.0,63.0
11,2007-01-19,63.0,64.0
12,2007-01-22,63.0,63.0
13,2007-01-23,63.0,65.0
14,2007-01-24,65.0,65.0
15,2007-01-25,63.0,64.0
16,2007-01-26,64.0,64.0
17,2007-01-29,64.0,64.0
18,2007-01-30,64.0,64.0
19,2007-01-31,64.0,64.0
20,2007-02-01,64.0,64.0
21,2007-02-02,65.0,65.0
22,2007-02-05,65.0,66.0
23,2007-02-06,66.0,66.0
24,2007-02-07,66.0,67.0
25,2007-02-08,67.0,67.0
26,2007-02-09,67.0,67.0
27,2007-02-12,67.0,67.0
28,2007-02-13,67.0,67.0
29,2007-02-14,67.0,67.0
30,2007-02-15,67.0,68.0
31,2007-02-16,68.0,68.0
32,2007-02-20,68.0,68.0
33,2007-02-21,68.0,68.0
34,2007-02-22,68.0,68.0
35,2007-02-23,67.0,67.0
36,2007-02-26,67.0,67.0
37,2007-02-27,66.0,65.0
38,2007-02-28,64.0,65.0
39,2007-03-01,64.0,65.0
40,2007-03-02,65.0,65.0
41,2007-03-05,64.0,65.0
42,2007-03-06,65.0,65.0
43,2007-03-07,65.0,65.0
44,2007-03-08,66.0,66.0
45,2007-03-09,66.0,66.0
46,2007-03-12,66.0,67.0
47,2007-03-13,67.0,66.0
48,2007-03-14,66.0,66.0
49,2007-03-15,66.0,66.0
50,2007-03-16,66.0,66.0
51,2007-03-19,66.0,67.0
52,2007-03-20,67.0,67.0
53,2007-03-21,67.0,68.0
54,2007-03-22,68.0,67.0
55,2007-03-23,67.0,68.0
56,2007-03-26,68.0,68.0
57,2007-03-27,68.0,68.0
58,2007-03-28,67.0,67.0
59,2007-03-29,67.0,68.0
60,2007-03-30,68.0,67.0
61,2007-04-02,67.0,68.0
62,2007-04-03,68.0,68.0
63,2007-04-04,68.0,68.0
64,2007-04-05,68.0,68.0
65,2007-04-09,68.0,68.0
66,2007-04-10,68.0,68.0
67,2007-04-11,68.0,67.0
68,2007-04-12,67.0,68.0
69,2007-04-13,68.0,68.0
70,2007-04-16,68.0,67.0
71,2007-04-17,67.0,68.0
72,2007-04-18,68.0,68.0
73,2007-04-19,69.0,69.0
74,2007-04-20,69.0,69.0
75,2007-04-23,69.0,69.0
76,2007-04-24,69.0,67.0
77,2007-04-25,67.0,67.0
78,2007-04-26,67.0,67.0
79,2007-04-27,66.0,67.0
80,2007-04-30,67.0,67.0
81,2007-05-01,67.0,66.0
82,2007-05-02,66.0,66.0
83,2007-05-03,66.0,67.0
84,2007-05-04,67.0,67.0
85,2007-05-07,67.0,68.0
86,2007-05-08,68.0,68.0
87,2007-05-09,68.0,68.0
88,2007-05-10,68.0,67.0
89,2007-05-11,68.0,68.0
90,2007-05-14,67.0,68.0
91,2007-05-15,68.0,69.0
92,2007-05-16,69.0,69.0
93,2007-05-17,69.0,69.0
94,2007-05-18,69.0,70.0
95,2007-05-21,70.0,69.0
96,2007-05-22,69.0,69.0
97,2007-05-23,69.0,68.0
98,2007-05-24,68.0,68.0
99,2007-05-25,68.0,68.0
100,2007-05-29,68.0,68.0
101,2007-05-30,68.0,68.0
102,2007-05-31,69.0,68.0
103,2007-06-01,69.0,69.0
104,2007-06-04,69.0,69.0
105,2007-06-05,69.0,69.0
