,Date,Open,Adj Close
0,2007-01-03,201.0,173.0
1,2007-01-04,200.0,172.0
2,2007-01-05,198.0,172.0
3,2007-01-08,199.0,176.0
4,2007-01-09,204.0,176.0
5,2007-01-10,203.0,180.0
6,2007-01-11,208.0,183.0
7,2007-01-12,211.0,185.0
8,2007-01-16,211.0,185.0
9,2007-01-17,212.0,184.0
10,2007-01-18,214.0,181.0
11,2007-01-19,209.0,182.0
12,2007-01-22,211.0,184.0
13,2007-01-23,213.0,184.0
14,2007-01-24,214.0,191.0
15,2007-01-25,220.0,184.0
16,2007-01-26,215.0,185.0
17,2007-01-29,214.0,183.0
18,2007-01-30,211.0,181.0
19,2007-01-31,208.0,184.0
20,2007-02-01,213.0,184.0
21,2007-02-02,211.0,185.0
22,2007-02-05,213.0,184.0
23,2007-02-06,213.0,186.0
24,2007-02-07,215.0,185.0
25,2007-02-08,212.0,185.0
26,2007-02-09,216.0,185.0
27,2007-02-12,214.0,183.0
28,2007-02-13,212.0,184.0
29,2007-02-14,214.0,188.0
30,2007-02-15,218.0,188.0
31,2007-02-16,216.0,188.0
32,2007-02-20,218.0,191.0
33,2007-02-21,219.0,191.0
34,2007-02-22,221.0,190.0
35,2007-02-23,219.0,187.0
36,2007-02-26,218.0,185.0
37,2007-02-27,210.0,170.0
38,2007-02-28,200.0,175.0
39,2007-03-01,197.0,173.0
40,2007-03-02,198.0,169.0
41,2007-03-05,194.0,164.0
42,2007-03-06,194.0,171.0
43,2007-03-07,197.0,169.0
44,2007-03-08,198.0,173.0
45,2007-03-09,203.0,175.0
46,2007-03-12,200.0,175.0
47,2007-03-13,205.0,172.0
48,2007-03-14,200.0,173.0
49,2007-03-15,200.0,174.0
50,2007-03-16,201.0,172.0
51,2007-03-19,201.0,175.0
52,2007-03-20,202.0,177.0
53,2007-03-21,205.0,183.0
54,2007-03-22,212.0,182.0
55,2007-03-23,210.0,183.0
56,2007-03-26,212.0,183.0
57,2007-03-27,211.0,182.0
58,2007-03-28,208.0,179.0
59,2007-03-29,208.0,179.0
60,2007-03-30,207.0,179.0
61,2007-04-02,208.0,178.0
62,2007-04-03,207.0,182.0
63,2007-04-04,209.0,181.0
64,2007-04-05,208.0,180.0
65,2007-04-09,209.0,181.0
66,2007-04-10,208.0,181.0
67,2007-04-11,209.0,179.0
68,2007-04-12,206.0,179.0
69,2007-04-13,208.0,179.0
70,2007-04-16,208.0,186.0
71,2007-04-17,215.0,186.0
72,2007-04-18,214.0,188.0
73,2007-04-19,215.0,190.0
74,2007-04-20,221.0,191.0
75,2007-04-23,221.0,193.0
76,2007-04-24,223.0,191.0
77,2007-04-25,222.0,196.0
78,2007-04-26,226.0,195.0
79,2007-04-27,224.0,194.0
80,2007-04-30,224.0,190.0
81,2007-05-01,219.0,190.0
82,2007-05-02,218.0,190.0
83,2007-05-03,220.0,192.0
84,2007-05-04,223.0,197.0
85,2007-05-07,227.0,197.0
86,2007-05-08,226.0,195.0
87,2007-05-09,225.0,196.0
88,2007-05-10,226.0,193.0
89,2007-05-11,224.0,197.0
90,2007-05-14,228.0,196.0
91,2007-05-15,226.0,195.0
